Index_name,Longitude,Latitude,Store1,Store2,Store3,Store4,Store5,Store6,Store7,Store8,Store9,Store10
2613,-87.68334598926245,42.062468400636575,4363.35,3258.64,2936.84,2374.58,2902.24,2513.95,1636.73,1614.19,1039.11,1102.36
2614,-87.6856962987354,42.03237100792323,3861.83,2757.12,2435.32,1873.06,2320.82,1932.54,1135.22,1032.77,537.59,558.09
2615,-87.67261037203603,42.03948333224407,3987.55,2882.84,2561.05,1998.78,2628.31,2240.03,1260.94,1340.26,663.32,828.43
2616,-87.76556725715969,42.02546711483563,4870.22,2985.59,3443.71,2881.45,2069.78,1501.05,2192.73,1149.42,1638.43,872.35
2617,-87.75933474666654,42.0032669307615,4441.3,2556.67,3014.79,2452.53,1640.86,1072.13,2148.8,760.9,1483.69,1108.11
2618,-87.73813028270783,42.04337889518496,4905.71,3333.55,3479.2,2916.94,2523.95,1969.22,2245.86,1294.26,1465.91,692.72
2619,-87.71748029420101,42.07118686027913,5118.6,3546.44,3692.09,3129.82,2795.2,2406.91,2175.32,1507.15,1577.69,908.7
2620,-87.69408649034034,42.03477107385402,4063.44,3022.89,2636.93,2074.67,2271.64,1883.36,1336.82,983.59,739.2,471.76
2621,-87.67994664453009,42.03044538214832,3736.55,2631.84,2310.04,1747.78,2338.33,1950.05,1009.94,1050.29,412.31,575.6
2622,-87.69926770497018,42.07704743266313,5227.6,3655.44,3801.09,3238.83,2904.2,2515.92,2093.58,1616.15,1495.96,1104.32
2623,-87.7276431550429,42.06575128417778,5153.06,3580.91,3726.56,3164.29,2829.67,2441.38,2493.22,1541.62,1636.76,943.17
2624,-87.79538796242558,42.0096965987244,4793.02,2908.4,3366.51,2804.25,1992.58,1423.85,2500.52,1520.79,2243.58,1541.39
2625,-87.7484081091275,42.06298421207007,5501.14,3928.99,4074.64,3512.37,2909.84,2355.11,2841.29,1822.21,1924.22,1201.41
2626,-87.71431645677353,42.05710916199011,4849.76,3277.61,3423.25,2860.99,2526.36,2138.08,1905.3,1238.31,1307.68,726.48
2627,-87.67501827146833,42.04509731199291,4046.96,2942.25,2620.45,2058.19,2673.54,2285.26,1320.34,1385.49,722.72,873.66
2628,-87.73090150175331,42.07421688888074,5337.74,3765.59,3911.24,3348.97,3014.34,2626.06,2366.22,1726.3,1768.6,1127.85
2629,-87.7216753724599,42.00819932547023,3991.48,2419.33,2564.98,2002.71,1668.08,1040.55,1331.63,317.04,886.62,643.59
2630,-87.777992152383,42.04524158955336,5915.97,4031.34,4489.46,3927.2,3115.53,2546.8,2679.69,1636.38,1992.18,1219.06
2631,-87.71289576199918,42.081245801480975,5295.29,3723.14,3868.78,3306.52,2971.89,2583.61,2224.72,1683.84,1627.09,1172.01
2632,-87.67292977105228,42.05418852085699,4217.27,3112.55,2790.76,2228.5,2843.85,2455.57,1490.65,1555.8,893.03,1043.97
2633,-87.69029905133995,42.03629907352187,3960.97,3066.97,2534.47,1972.2,2315.73,1927.45,1234.36,1027.68,636.73,515.85
2634,-87.69863220119882,42.039522729126936,4132.2,3017.24,2705.69,2143.43,2266.0,1877.71,1405.59,977.95,807.96,466.12
2635,-87.73561891807338,42.06261644780461,5204.26,3632.1,3777.75,3215.49,2880.86,2492.58,2544.41,1592.81,1694.82,972.01
2636,-87.7003390628799,42.045229896065024,4292.3,3167.5,2865.79,2303.53,2416.26,2027.98,1565.69,1128.21,968.06,616.38
2637,-87.71176109278548,42.05028516497435,4676.03,3103.87,3249.52,2687.26,2352.63,1964.35,2016.18,1064.58,1236.22,552.75
2638,-87.73691784945595,42.04982054935716,4991.39,3419.23,3564.88,3002.62,2577.25,2022.52,2331.54,1379.94,1551.59,754.32
2639,-87.750888987964,42.028683169033854,4787.66,3215.5,3361.15,2798.89,2196.36,1641.63,2127.81,1084.5,1502.66,721.31
2640,-87.76064486925561,42.02327515652992,4801.84,2917.22,3375.33,2813.07,2001.4,1432.67,2097.41,1054.1,1533.42,811.34
2641,-87.69246438348165,42.02807411898819,3883.3,2883.69,2456.79,1894.53,2132.45,1744.17,1156.68,844.4,559.06,369.71
2642,-87.77523025312608,42.04989444948694,5842.15,3957.52,4415.64,3853.38,3041.71,2472.98,2723.13,1679.82,2035.62,1262.5
2643,-87.78660733324742,42.00914229056483,4768.06,2883.43,3341.55,2779.29,1967.62,1398.89,2475.56,1347.23,2070.02,1395.66
2644,-87.70979654625016,42.08361548508967,5298.6,3726.44,3872.09,3309.83,2975.2,2586.92,2228.02,1687.15,1630.4,1175.32
2645,-87.68094254341635,42.06354677599021,4353.07,3248.36,2926.56,2364.3,2887.59,2499.31,1626.45,1599.55,1028.83,1087.71
2646,-87.68492935000265,42.04094715288598,3973.26,2868.55,2546.75,1984.49,2464.81,2076.53,1246.64,1176.77,649.02,664.93
2647,-87.75347692529323,42.03455988394645,4826.67,3254.51,3400.16,2837.9,2235.36,1680.63,2166.81,1123.51,1479.3,706.18
2648,-87.75321284329002,42.00985064885471,4545.37,2660.74,3118.86,2556.6,1744.93,1176.2,1791.03,747.73,1470.52,1094.93
2649,-87.78059065939394,41.99763099519189,4498.71,2614.08,3072.2,2509.94,1698.27,1129.54,2206.21,1123.86,2624.73,1471.07
2650,-87.68969208806404,42.03341143386656,3912.88,3037.72,2486.37,1924.11,2286.48,1898.19,1186.26,998.43,588.64,486.6
2651,-87.70748601930215,42.079084715354334,5222.55,3650.39,3796.04,3233.78,2899.15,2510.87,2151.97,1611.1,1554.35,1099.27
2652,-87.74184531585416,42.02770912663355,4744.31,3172.16,3317.8,2755.54,2153.01,1598.28,2084.46,962.73,1254.85,459.4
2653,-87.74739256288333,42.01561773188545,4481.58,2909.42,3055.07,2492.81,1890.28,1335.55,1821.73,778.42,1259.02,773.73
2654,-87.76223104706271,42.05247205306037,5292.54,3720.38,3866.03,3303.77,2701.24,2146.51,2632.69,1589.38,1945.18,1172.06
2655,-87.71953326578033,42.04931475443524,4768.69,3196.53,3342.18,2779.92,2445.29,2057.01,2108.84,1157.24,1328.88,554.81
2656,-87.70179330871797,42.03706148256004,4510.62,2938.46,3084.11,2521.85,2187.22,1798.94,1423.8,899.17,826.17,387.34
2657,-87.68901092651485,42.064532690477954,4459.82,3570.88,3033.31,2471.05,2819.64,2431.36,1733.2,1531.59,1135.58,1019.76
2658,-87.77768857040317,42.04035838783452,5252.93,3410.19,3826.42,3264.16,2494.37,1925.65,2593.08,1549.77,1905.57,1132.45
2659,-87.67537156436694,42.05644866005731,4247.23,3142.52,2820.73,2258.46,2920.53,2532.25,1520.62,1632.48,922.99,1120.65
2660,-87.71184355606044,42.067951955124045,5028.0,3455.84,3601.49,3039.23,2704.6,2316.32,2060.78,1416.55,1463.16,904.72
2661,-87.74404897456225,42.05685532812748,5278.65,3706.49,3852.14,3289.88,2687.35,2132.62,2618.8,1629.66,1801.3,1004.03
2662,-87.78123592681219,42.002073135612704,4592.58,2707.95,3166.07,2603.81,1792.14,1223.41,2300.08,1477.86,2718.6,1825.07
2663,-87.74179742896031,42.00613504819141,4227.55,2655.4,2801.04,2238.78,1636.25,1081.52,1567.7,524.39,1247.19,865.01
2664,-87.7429119346535,42.05902752331828,5375.01,3802.85,3948.5,3386.24,3051.61,2376.47,2715.16,1763.56,1865.57,1142.76
2665,-87.78846763145607,42.01649422016709,4963.66,3079.04,3537.16,2974.89,2163.22,1594.49,2671.16,1504.91,2055.29,1311.53
2666,-87.72647094001427,42.016817709659925,4209.49,2637.33,2782.98,2220.72,1627.3,1189.21,1549.64,535.05,906.76,426.25
2667,-87.67740159211918,42.03834235589232,3902.04,2797.33,2475.53,1913.27,2530.68,2142.4,1175.42,1242.63,577.8,730.8
2668,-87.77361628712573,42.047363774695775,5854.79,3970.17,4428.29,3866.02,3054.35,2485.63,2648.91,1605.6,1961.4,1188.28
2669,-87.7475260490136,42.05645089964421,5350.15,3777.99,3923.64,3361.38,2758.85,2204.12,2690.3,1737.16,1908.8,1111.53
2670,-87.76717790504652,42.01383500146772,4740.0,2855.38,3313.5,2751.23,1939.56,1370.83,2447.5,1086.1,1667.01,1101.41
2671,-87.79061221000327,42.00167138012469,4578.17,2693.54,3151.67,2589.4,1777.73,1209.0,2285.67,1657.2,2704.19,1938.01
2672,-87.71029106435499,42.06822746051649,5032.45,3460.29,3605.94,3043.68,2709.05,2320.77,2062.19,1421.0,1464.56,909.17
2673,-87.800789671516,42.02602800850615,5181.66,3297.03,3755.15,3192.89,2381.22,1812.49,2889.16,1909.43,2111.47,1693.36
2674,-87.68130216020863,42.04891221878569,4089.46,2984.75,2662.95,2100.69,2711.73,2323.45,1362.84,1423.68,765.22,911.85
2675,-87.68201642857339,42.06174171727445,4305.91,3201.2,2879.4,2317.14,2834.17,2445.89,1579.29,1546.12,981.67,1034.29
2676,-87.78783354142553,42.010812219177645,4850.09,2965.47,3423.59,2861.32,2049.65,1480.93,2557.59,1356.5,2079.29,1401.56
2677,-87.73962671174634,42.01487227143276,4351.05,2778.89,2924.54,2362.28,1849.23,1294.5,1691.2,676.61,1115.82,630.53
2678,-87.789507228559,42.00288451268933,4595.57,2710.94,3169.06,2606.8,1795.13,1226.4,2303.07,1674.6,2721.59,1955.41
2679,-87.71217484140419,42.01415102400697,4020.71,2448.55,2594.2,2031.94,1697.31,1309.03,1360.86,409.26,773.4,347.13
2680,-87.78922481723149,42.01052982890203,4802.5,2917.87,3375.99,2813.73,2002.06,1433.33,2510.0,1530.27,2253.06,1447.33
2681,-87.70851132576003,42.04579851347177,4607.94,3035.79,3181.44,2619.17,2284.54,1896.26,1640.49,996.5,1042.87,484.67
2682,-87.73709356822295,42.02983226976376,4604.1,3031.94,3177.59,2615.33,2115.98,1561.25,1944.25,918.97,1211.08,396.55
2683,-87.69634043807058,42.07676471933073,4795.45,3716.97,3368.94,2806.68,2965.73,2577.45,2068.83,1677.68,1471.21,1165.85
2684,-87.76679793692817,41.99914519563417,4354.71,2470.08,2928.2,2365.94,1554.27,985.54,2062.21,971.81,1694.6,1319.01
2685,-87.68953951421393,42.02155902843072,3744.34,2546.83,2317.83,1755.57,2054.9,1666.62,1017.72,766.85,420.1,483.61
2686,-87.75064332359638,42.00430048590732,4422.09,2537.47,2995.59,2433.32,1621.65,1052.93,1667.41,624.1,1346.9,971.31
2687,-87.75821990648741,42.03820093297929,4943.02,3370.86,3516.51,2954.25,2351.72,1796.99,2283.17,1239.86,1595.66,822.54
2688,-87.7068622605726,42.02230997917285,4174.76,2602.61,2748.25,2185.99,1851.36,1463.08,1260.66,563.32,663.04,355.48
2689,-87.7170016842697,42.02177874513808,4323.48,2751.32,2896.97,2334.71,2000.08,1611.79,1663.63,712.03,930.46,106.22
2690,-87.73673848566625,42.02700241382771,4541.55,2969.39,3115.04,2552.78,2069.67,1514.94,1881.7,856.41,1148.53,391.28
2691,-87.70104295681544,42.03933202372406,4336.96,3046.66,2910.45,2348.19,2295.42,1907.14,1456.93,1007.37,859.31,495.54
2692,-87.78914674626239,42.00878545548149,4739.06,2854.43,3312.55,2750.29,1938.62,1369.89,2446.56,1466.82,2189.62,1518.4
2693,-87.74266277864913,42.00946152920231,4289.15,2716.99,2862.64,2300.38,1697.85,1143.12,1629.3,585.99,1288.71,803.41
2694,-87.76870523687893,42.009605793862434,4651.07,2766.44,3224.56,2662.3,1850.63,1281.9,2358.57,997.17,1719.96,1163.59
2695,-87.7004586648025,42.0395162223499,4332.96,3042.67,2906.46,2344.19,2291.42,1903.14,1452.02,1003.38,854.4,491.54
2696,-87.75181240655807,42.01601413454356,4541.53,2969.38,3115.03,2552.76,1950.23,1395.5,1881.68,838.38,1350.97,841.36
2697,-87.67130931284561,42.051667387550616,4194.18,3089.47,2767.67,2205.41,2820.76,2432.48,1467.56,1532.72,869.94,1020.89
2698,-87.79434571596464,42.02614420252945,5214.75,3330.12,3788.24,3225.98,2414.31,1845.58,2922.25,1552.65,2041.42,1297.66
2699,-87.7514522499056,42.035324670249096,4811.34,3239.19,3384.84,2822.57,2220.04,1665.31,2151.49,1108.19,1463.98,690.86
2700,-87.76051667648305,42.05392708663205,5253.48,3681.33,3826.98,3264.72,2662.18,2107.45,2593.64,1550.33,1906.12,1133.0
2701,-87.72728461366323,42.07436758012243,5309.27,3737.11,3882.76,3320.5,2985.87,2597.59,2349.42,1697.82,1751.79,1099.37
2702,-87.76482358222624,42.01845530441016,4746.98,2862.35,3320.47,2758.21,1946.54,1377.81,2098.38,1055.07,1559.88,994.27
2703,-87.76860372422182,42.0333186092706,5016.63,3176.68,3590.12,3027.86,2260.87,1692.14,2356.78,1313.47,1669.27,896.15
2704,-87.71036604224503,42.07946651730461,5225.68,3653.52,3799.17,3236.91,2902.28,2514.0,2155.1,1614.23,1557.48,1102.4
2705,-87.6753081137272,42.0560174840772,4227.28,3122.57,2800.77,2238.51,2900.58,2512.29,1500.66,1612.53,903.04,1100.7
2706,-87.70082302713801,42.07667679140442,5249.8,3677.65,3823.29,3261.03,2926.4,2538.12,2117.11,1638.35,1519.49,1126.52
2707,-87.69356967893982,42.080773544528576,4781.94,3809.53,3355.43,2793.17,3058.29,2670.01,2055.32,1770.24,1457.7,1258.41
2708,-87.69804390547269,42.06055907368439,4944.67,3372.52,3518.17,2955.91,2621.28,2232.99,1749.68,1333.23,1152.05,821.4
2709,-87.72049784198117,42.069884678748615,5133.08,3560.92,3706.57,3144.31,2809.68,2421.4,2189.9,1521.63,1592.28,923.19
2710,-87.70247118133136,42.063242611606704,4976.13,3403.97,3549.62,2987.36,2652.73,2264.45,1880.78,1364.68,1283.16,852.85
2711,-87.78965259173518,42.02754449352911,5309.69,3425.07,3883.19,3320.92,2509.25,1940.53,3017.19,1493.35,1982.11,1238.36
2712,-87.70714267439016,42.043053046187005,4536.67,2964.51,3110.16,2547.9,2213.27,1824.99,1583.76,925.22,986.13,413.39
2713,-87.72043756722712,42.02472155409023,4311.83,2739.67,2885.32,2323.06,1988.43,1600.15,1651.98,700.38,918.81,94.57
2714,-87.77766750585694,42.03900536549981,5205.86,3363.12,3779.35,3217.09,2447.3,1878.57,2546.01,1502.7,1858.5,1085.38
2715,-87.7616215799057,42.05596294729581,5353.63,4289.59,3927.13,3364.86,3373.78,2805.05,2693.78,1650.48,2006.27,1233.15
2716,-87.69908067196315,42.04037663933181,4308.67,3018.37,2882.16,2319.9,2267.13,1878.85,1427.73,979.08,830.11,467.25
2717,-87.69732355451711,42.04098849541803,4143.23,3056.4,2716.72,2154.46,2305.16,1916.88,1416.61,1017.11,818.99,505.28
2718,-87.77026732803071,42.03659939694791,5078.18,3260.25,3651.67,3089.41,2344.44,1775.71,2418.33,1375.02,1730.82,957.7
2719,-87.75086078179376,42.03598828266902,4830.33,3258.17,3403.82,2841.56,2239.03,1684.3,2170.48,1127.17,1481.2,709.85
2720,-87.68356455506422,42.02025636357741,3623.4,2518.69,2196.89,1634.63,2133.55,1745.27,896.78,845.5,299.16,637.67
2721,-87.69835283494878,42.05665771657857,4872.92,3300.76,3446.41,2884.15,2549.52,2161.24,1703.28,1261.47,1105.65,749.64
2722,-87.7098887601407,42.08346278759952,5295.82,3723.67,3869.31,3307.05,2972.42,2584.14,2225.24,1684.37,1627.62,1172.54
2723,-87.7723543971546,42.0409244765449,5183.32,3340.58,3756.81,3194.55,2424.76,1856.04,2523.47,1480.16,1835.96,1062.84
2724,-87.74636707003289,42.03000807678206,4737.39,3165.24,3310.88,2748.62,2146.09,1591.36,2077.54,1034.23,1328.48,519.11
2725,-87.71611262118769,42.03740825628685,4457.64,2885.49,3031.13,2468.87,2134.24,1745.96,1797.79,846.19,1017.84,260.21
2726,-87.72200830004343,42.080767858803966,5358.42,3786.26,3931.91,3369.65,3035.02,2646.74,2342.48,1746.97,1744.86,1150.96
2727,-87.7173707634035,42.00752277627665,3948.49,2376.34,2521.99,1959.72,1625.09,1236.81,1288.64,285.77,809.37,566.34
2728,-87.71111642140818,42.05192262582129,4722.33,3150.18,3295.82,2733.56,2398.93,2010.65,2062.48,1110.88,1191.6,599.05
2729,-87.71460626959703,42.05081306019704,4698.58,3126.43,3272.08,2709.81,2375.19,1986.9,2038.73,1087.14,1258.78,575.3
2730,-87.73943367270013,42.01466750029081,4347.37,2775.22,2920.86,2358.6,1845.55,1290.82,1687.52,672.93,1119.5,634.21
2731,-87.6908400957038,42.04812287407163,4176.75,3323.06,2750.24,2187.98,2571.82,2183.54,1450.14,1283.77,852.51,771.94
2732,-87.76412959826534,42.02345165768068,4837.83,2953.2,3411.32,2849.06,2037.39,1468.66,2144.61,1101.3,1580.67,873.68
2733,-87.74950873353538,42.02572350599873,4655.03,3082.87,3228.52,2666.26,2063.73,1509.0,1995.18,951.87,1370.03,609.98
2734,-87.75510452353551,42.03066948296758,4840.35,3268.19,3413.84,2851.58,2249.05,1585.85,2180.5,1137.19,1533.44,719.87
2735,-87.6952700327369,42.08154395895695,4796.11,3796.41,3369.6,2807.34,3045.16,2656.88,2069.5,1757.11,1471.87,1245.28
2736,-87.78598120073302,42.00164614357907,4564.57,2679.94,3138.06,2575.8,1764.13,1195.4,2272.07,1292.34,2015.13,1639.54
2737,-87.74762067544769,42.05952488302982,5388.86,3816.7,3962.35,3400.09,2797.56,2242.83,2729.01,1775.86,1947.51,1150.23
2738,-87.78919406017275,41.99895363919618,4456.81,2572.18,3030.3,2468.04,1656.37,1087.64,2164.31,1535.84,2582.83,1811.83
2739,-87.78883339076786,42.01781030843232,4990.86,3106.24,3564.36,3002.09,2190.42,1621.69,2698.36,1492.1,2042.47,1298.72
2740,-87.70483660020508,42.056706647162606,4824.33,3252.18,3397.83,2835.56,2500.94,2112.65,1767.65,1212.89,1170.02,701.05
2741,-87.71134913226602,42.06120004363133,4912.3,3340.14,3485.79,2923.53,2588.9,2200.62,1950.91,1300.85,1353.28,789.02
2742,-87.75974323166407,42.04538330678664,5091.23,3519.08,3664.73,3102.46,2499.93,1945.2,2431.38,1388.08,1743.87,970.75
2743,-87.6975760081937,42.07835512948948,4812.69,3715.81,3386.19,2823.93,2964.56,2576.28,2086.08,1676.52,1488.46,1164.69
2744,-87.78095303178266,42.026932859251744,5244.28,3359.65,3817.77,3255.51,2443.84,1875.11,2399.06,1355.75,1844.52,1100.76
2745,-87.68878508291294,42.04017015476556,4002.76,2898.05,2576.26,2013.99,2398.39,2010.11,1276.15,1110.34,678.53,598.51
2746,-87.76310145312306,42.04799836011647,5186.32,3614.16,3759.81,3197.55,2595.02,2040.29,2526.47,1483.16,1838.96,1065.84
2747,-87.73429615861548,42.04661488417871,4869.7,3297.55,3443.2,2880.93,2546.3,2015.34,2209.85,1258.26,1429.9,656.71
2748,-87.72058990844405,42.07321459397943,5209.7,3637.54,3783.19,3220.93,2886.3,2498.02,2232.14,1598.25,1634.51,999.81
2749,-87.67490767112757,42.03213567675718,3800.84,2696.13,2374.33,1812.07,2445.39,2057.1,1074.23,1157.34,476.6,682.65
2750,-87.73786507132854,41.99854040797437,4180.08,2607.93,2753.57,2191.31,1601.4,1163.31,1520.23,490.82,1275.24,943.14
2751,-87.75761997600658,42.00335416127759,4444.68,2560.05,3018.17,2455.91,1644.24,1075.51,1784.09,740.78,1463.58,1087.99
2752,-87.69829093246216,42.07770658237401,4808.22,3677.88,3381.71,2819.45,2926.64,2538.36,2081.6,1638.59,1483.98,1126.76
2753,-87.76575099282347,42.03151614682006,4957.76,3119.37,3531.25,2968.99,2203.56,1634.83,2297.91,1254.6,1642.01,837.28
2754,-87.75242343440463,42.0503729324781,5164.47,3592.31,3737.96,3175.7,2573.17,2018.44,2504.62,1461.31,1781.41,984.14
2755,-87.67463456104592,42.04106079663692,3973.71,2869.0,2547.2,1984.94,2611.23,2222.95,1247.09,1323.18,649.47,811.35
2756,-87.78956222656298,42.03811480050348,5642.86,3758.23,4216.35,3654.09,2842.42,2273.69,3350.36,1587.12,1942.92,1169.8
2757,-87.71832932157119,42.06865092252891,5107.28,3535.12,3680.77,3118.51,2783.88,2395.6,2164.41,1495.83,1566.79,897.38
2758,-87.71664794144424,42.029166890864985,4325.78,2753.62,2899.27,2337.01,2002.38,1614.1,1665.93,714.33,932.76,76.4
2759,-87.71056194541423,42.02961593678614,4242.39,2670.23,2815.88,2253.62,1918.99,1530.7,1582.54,630.94,849.37,156.25
2760,-87.73728587526762,42.04907208859331,4982.61,3410.45,3556.1,2993.84,2566.79,2012.06,2322.76,1371.16,1542.81,745.54
2761,-87.68682357948725,42.0549411069757,4235.69,3458.97,2809.18,2246.92,2707.72,2319.44,1509.07,1419.68,911.45,907.84
2762,-87.74977632869043,42.05315948280556,5279.85,3707.69,3853.34,3291.08,2688.54,2133.81,2620.0,1630.86,1802.5,1005.23
2763,-87.73503573300708,42.00551561361813,4113.96,2541.8,2687.45,2125.19,1711.9,1157.17,1454.1,424.7,1110.78,736.56
2764,-87.68680018967376,42.03510492928503,3934.55,2829.84,2508.04,1945.78,2397.65,2009.36,1207.93,1109.6,610.31,597.77
2765,-87.75815285045276,42.02584354525096,4853.13,2968.5,3426.62,2864.36,2052.69,1483.96,2193.98,1150.68,1568.83,802.76
2766,-87.69943604185926,42.04383524086906,4371.52,3081.23,2945.02,2382.75,2329.99,1941.7,1490.04,1041.94,892.41,530.1
2767,-87.73405444730801,42.05719699072294,5092.08,3519.93,3665.57,3103.31,2768.68,2195.13,2432.23,1480.64,1652.28,855.19
2768,-87.69587665517501,42.08376333524998,4860.17,3860.47,3433.66,2871.4,3109.22,2720.94,2133.55,1821.17,1535.93,1309.34
2769,-87.69684090125001,42.06650266082546,5079.93,3507.77,3653.42,3091.16,2756.53,2368.25,1874.89,1468.48,1277.27,956.65
2770,-87.68092153733035,42.06478968524815,4429.1,3324.39,3002.59,2440.33,2934.16,2545.88,1702.48,1646.11,1104.86,1134.28
2771,-87.69735117933708,42.06164997305871,5009.6,3437.45,3583.1,3020.83,2686.21,2297.92,1749.72,1398.16,1152.1,886.33
2772,-87.75176271072334,42.01687035550479,4557.19,2985.03,3130.68,2568.42,1965.89,1411.16,1897.34,854.03,1366.62,825.8
2773,-87.73526194057106,42.01002344309066,4214.64,2642.49,2788.14,2225.87,1632.45,1258.81,1554.79,540.2,1155.91,671.1
2774,-87.76481140243607,42.0365271154588,4989.69,3417.53,3563.18,3000.92,2398.39,1724.1,2329.84,1286.53,1642.33,869.21
2775,-87.78623165877693,42.03310901200657,5456.94,3572.32,4030.44,3468.18,2656.5,2087.78,2693.7,1650.39,2006.19,1233.07
2776,-87.67680624689606,42.06105899134834,4296.49,3191.77,2869.98,2307.72,2910.64,2522.36,1569.87,1622.59,972.25,1110.76
2777,-87.78071785018112,42.03754837593061,5710.52,3825.89,4284.01,3721.75,2910.08,2341.35,2598.95,1555.64,1911.44,1138.32
2778,-87.72590406150975,42.04502122511917,4734.21,3162.06,3307.71,2745.45,2410.82,2022.53,2074.36,1122.77,1294.41,521.22
2779,-87.76826085889486,42.025868911911935,4873.77,2989.14,3447.26,2885.0,2073.33,1504.6,2214.47,1171.16,1659.93,916.17
2780,-87.73879140826378,42.01264420336952,4383.47,2811.31,2956.96,2394.7,1792.17,1237.44,1723.62,643.22,1139.78,654.86
2781,-87.73458136289223,42.05951743837591,5147.68,3575.52,3721.17,3158.91,2824.28,2216.93,2487.83,1536.23,1638.24,913.36
2782,-87.71462323896253,42.07629255679537,5180.57,3608.41,3754.06,3191.8,2857.17,2468.89,2161.85,1569.12,1564.22,1057.29
2783,-87.72672509885224,42.00985782557668,4095.67,2523.51,2669.16,2106.9,1513.47,1075.39,1435.82,421.23,1037.45,562.94
2784,-87.71647377994977,42.04597636074313,4626.57,3054.41,3200.06,2637.8,2303.17,1914.89,1966.72,1015.12,1186.77,429.23
2785,-87.67423139697391,42.02908140414276,3760.21,2655.49,2333.7,1771.44,2419.81,2031.52,1033.59,1131.76,435.97,657.07
2786,-87.74209446281917,42.020160070863454,4545.56,2973.4,3119.05,2556.79,1954.26,1399.53,1885.71,835.18,1137.52,589.51
2787,-87.76767290979677,42.00333489933799,4462.76,2578.14,3036.25,2473.99,1662.32,1093.59,2170.26,935.72,1658.52,1238.46
2788,-87.67417184518112,42.03011370224573,3776.17,2671.46,2349.67,1787.4,2435.77,2047.49,1049.56,1147.73,451.93,673.04
2789,-87.74129968152371,42.02911624340102,4644.64,3072.48,3218.13,2655.87,2165.74,1611.01,1984.79,959.51,1251.62,456.18
2790,-87.74614043812831,41.99966994079372,4229.6,2442.41,2803.09,2240.83,1526.6,957.87,1569.75,641.8,1364.59,989.01
2791,-87.78186824679455,42.031806975449925,5231.61,3346.98,3805.1,3242.84,2431.17,1862.44,2625.92,1582.61,1938.41,1165.29
2792,-87.74125969858343,42.00669032696794,4275.54,2703.38,2849.03,2286.77,1684.24,1129.51,1615.69,521.37,1216.67,801.75
2793,-87.77026556444645,42.02585742605074,4959.75,3075.13,3533.25,2970.99,2159.31,1590.59,2314.31,1271.0,1759.77,1016.01
2794,-87.69729697958512,42.08007747085762,4811.76,3742.48,3385.25,2822.99,2991.24,2602.95,2085.14,1703.19,1487.52,1191.35
2795,-87.67660222555946,42.05198664910415,4140.42,3035.71,2713.91,2151.65,2788.32,2400.04,1413.8,1500.28,816.18,988.45
2796,-87.71640886731365,42.02690171860481,4270.18,2698.03,2843.68,2281.41,1946.78,1558.5,1610.33,658.73,877.17,7.8
2797,-87.71791420787157,42.06208855673672,4953.03,3380.87,3526.52,2964.26,2629.63,2241.35,2293.18,1341.58,1443.59,743.13
2798,-87.68148247585476,42.0659478987453,4445.64,3340.93,3019.14,2456.87,2924.48,2536.2,1719.03,1636.44,1121.4,1124.6
2799,-87.77036625911813,42.02214663833218,4878.23,2993.6,3451.72,2889.46,2077.78,1509.06,2226.43,1183.12,1733.49,989.74
2800,-87.76196118072225,42.04550589083622,5117.45,3545.29,3690.94,3128.68,2526.15,1971.42,2457.6,1414.29,1770.09,996.97
2801,-87.67566884528277,42.05427353578717,4258.78,3154.07,2832.27,2270.01,2932.08,2543.79,1532.16,1644.03,934.54,1132.2
2802,-87.7818963592665,42.010562562119205,4824.07,2939.44,3397.56,2835.3,2023.63,1454.9,2531.57,1278.0,2000.79,1307.69
2803,-87.697639676528,42.0741476745303,5206.72,3634.56,3780.21,3217.95,2883.32,2495.04,2040.3,1595.27,1442.67,1083.44
2804,-87.68335537045257,42.05642680537049,4268.72,3164.01,2842.21,2279.95,2850.01,2461.73,1542.1,1561.96,944.48,1050.13
2805,-87.71465461038956,42.02383814860335,4323.48,2751.32,2896.97,2334.71,2000.08,1611.79,1663.63,712.03,930.46,106.22
2806,-87.68523674750134,42.04658240283942,4064.19,2959.47,2637.68,2075.42,2567.25,2178.97,1337.57,1279.2,739.95,767.37
2807,-87.7732350254197,42.0265316508732,4964.08,3079.45,3537.57,2975.31,2163.64,1594.91,2287.21,1243.91,1732.67,988.92
2808,-87.69685414721435,42.02733851117471,3933.51,2814.27,2507.0,1944.74,2063.02,1674.74,1206.89,774.98,609.27,300.29
2809,-87.75104908016506,42.01299510665254,4463.61,2891.46,3037.11,2474.84,1872.31,1317.58,1803.76,760.46,1304.56,819.27
2810,-87.72894238405613,42.019205490310505,4305.97,2733.81,2879.46,2317.2,1718.66,1483.67,1646.12,626.41,912.95,429.7
2811,-87.7321828099113,42.00785982412427,4139.71,2567.56,2713.21,2150.95,1557.52,1275.03,1479.86,465.28,1034.85,660.62
2812,-87.68399592774975,42.06624470992764,4449.14,3659.62,3022.63,2460.37,2908.38,2520.1,1722.53,1620.33,1124.9,1108.5
2813,-87.68601092372047,42.03782820436334,3930.14,2825.43,2503.64,1941.37,2393.02,2004.74,1203.53,1104.97,605.9,593.14
2814,-87.70160689773529,42.02368346930055,4043.49,2576.82,2616.98,2054.72,1998.09,1609.81,1214.9,710.04,617.27,287.6
